統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00003903,陽躍管理顧問有限公司,臺北市信義區忠孝東路5段1之3號7樓,林旻萱,100000,114/02/20,115/08/12,特殊補正,H201010 一般投資業；I102010 一般投資顧問業；I103060 管理顧問業；F401010 國際貿易業；F119010 電子材料批發業；F219010 電子材料零售業；E607010 太陽熱能設備安裝工程業；D101060 再生能源自用發電設備業；IG03010 能源技術服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,變更,11508
00005992,自在清境環境整合設計有限公司,臺北市內湖區基湖路3巷9號5樓之3,李昕燁,6000000,113/12/10,115/08/10,增資,I503010 景觀、室內設計業；I504010 花藝設計業；J601010 藝文服務業；I501010 產品設計業；E801010 室內裝潢業；I301020 資料處理服務業；I401010 一般廣告服務業；I599990 其他設計業；I199990 其他顧問服務業；F105050 家具、寢具、廚房器具、裝設品批發業,臺北市,變更,11508
00006232,微微樂人力資源有限公司,臺北市內湖區康寧路3段99巷35號1樓,林若蘭,825000,113/08/20,115/08/26,公司所在地,I103060 管理顧問業；IZ12010 人力派遣業；I102010 一般投資顧問業；I199990 其他顧問服務業；J202010 產業育成業；F118010 資訊軟體批發業；F218010 資訊軟體零售業；F113050 電腦及事務性機器設備批發業；F213030 電腦及事務性機器設備零售業；F113070 電信器材批發業,臺北市,變更,11508
00014900,艾特仕股份有限公司,臺北市中山區南京東路2段132號11樓,林暐哲,2000000,113/12/03,115/08/06,特殊補正,H201010 一般投資業；I102010 一般投資顧問業；I199990 其他顧問服務業；JB01010 會議及展覽服務業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F205040 家具、寢具、廚房器具、裝設品零售業；F105050 家具、寢具、廚房器具、裝設品批發業,臺北市,變更,11508
00018645,貓科科技有限公司,臺北市內湖區新明路321巷10弄24號3樓,張家碩,2000000,113/08/30,115/08/31,公司所營事業變更修正章程,E605010 電腦設備安裝業；F213030 電腦及事務性機器設備零售業；F219010 電子材料零售業；I301010 資訊軟體服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務。,臺北市,變更,11508
00021445,富程環球股份有限公司,臺北市大同區南京西路57號12樓之9,潘信宏,10000000,114/02/12,115/08/10,特殊補正,H202010 創業投資業；H201010 一般投資業；I103060 管理顧問業；I401010 一般廣告服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I501010 產品設計業；I599990 其他設計業；J305010 有聲出版業；J304010 圖書出版業,臺北市,變更,11508
00022248,西北國際開發股份有限公司,臺北市松山區健康路156號12樓,甘家銘,100000000,113/12/24,115/08/13,特殊補正,E801010 室內裝潢業；F111090 建材批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F211010 建材零售業；F401010 國際貿易業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701040 特定專業區開發業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業,臺北市,變更,11508
00023788,泓利達貿易有限公司,臺北市信義區忠孝東路5段1之10號3樓,陳泓睿,3000000,113/11/11,115/08/31,增資,CB01010 機械設備製造業；CC01060 有線通信機械器材製造業；CC01070 無線通信機械器材製造業；CC01080 電子零組件製造業；CC01100 電信管制射頻器材製造業；CE01010 一般儀器製造業；CE01030 光學儀器製造業；E606010 用電設備檢驗維護業；F113010 機械批發業；F119010 電子材料批發業,臺北市,變更,11508
00024549,鼎佶投資股份有限公司,臺北市大同區寧夏路23之1號2樓,陳宥錚,24200000,113/10/08,115/08/24,票據兌現/他機關函復/補正,E801010 室內裝潢業；F601010 智慧財產權業；G202010 停車場經營業；H201010 一般投資業；H202010 創業投資業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H702010 建築經理業；H703090 不動產買賣業；H703100 不動產租賃業,臺北市,變更,11508
00028714,丞臻創投管理顧問股份有限公司,臺北市松山區八德路3段2號10樓之1,謝政益,500000,113/09/05,115/08/28,特殊補正,H201010 一般投資業；H202010 創業投資業；H701010 住宅及大樓開發租售業；H703100 不動產租賃業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業,臺北市,變更,11508
00029256,香港商希杰娛樂媒體香港有限公司,臺北市中山區南京東路3段168號15樓之２,JUNG SUNG HOON,44500000,113/08/30,115/08/21,在中華民國所營事業增加登記,J401010 電影片製作業；J402010 電影片發行業；J503020 電視節目製作業；J503030 廣播電視節目發行業；J503040 廣播電視廣告業；J601010 藝文服務業；J602010 演藝活動業；F203010 食品什貨、飲料零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F208040 化粧品零售業,臺北市,變更,11508
00030036,錫瓦國際有限公司,臺北市大安區信義路4段279號8樓,陳思寧,300000,113/12/10,115/08/12,特殊補正,F114010 汽車批發業；F114030 汽、機車零件配備批發業；F214010 汽車零售業；F401010 國際貿易業；JZ99050 仲介服務業；F199990 其他批發業；F299990 其他零售業；F399990 其他綜合零售業；F113020 電器批發業；F213010 電器零售業,臺北市,變更,11508
00037447,錦逸有限公司,臺北市大安區羅斯福路2段91號12樓之1,STEPHAN LOUIS BOSSHART,12000000,113/11/14,115/08/26,特殊補正,H703100 不動產租賃業；I103060 管理顧問業；JE01010 租賃業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,變更,11508
00039515,宸誠有限公司,臺北市中正區金山北路1號5樓之7,康育誠,1888888,113/09/03,115/08/12,特殊補正,I103060 管理顧問業；I199990 其他顧問服務業；I301020 資料處理服務業；I599990 其他設計業；IZ99990 其他工商服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,變更,11508
00039803,展詣工程有限公司,臺北市士林區永平街80巷22號1樓,陳忻妤,3000000,113/09/12,115/08/31,股東出資轉讓修正章程,F106010 五金批發業；F111090 建材批發業；F199010 回收物料批發業；F206010 五金零售業；F211010 建材零售業；F213080 機械器具零售業；F213990 其他機械器具零售業；J101010 建築物清潔服務業；J101030 廢棄物清除業；J101080 資源回收業,臺北市,變更,11508
00040528,火鑫國際有限公司,臺北市南港區忠孝東路6段460號1樓,陳泓均,1000000,113/08/28,115/08/31,特殊補正,F501060 餐館業；F501030 飲料店業；F401010 國際貿易業；I401010 一般廣告服務業；F203010 食品什貨、飲料零售業；F501050 飲酒店業；I103060 管理顧問業；F399040 無店面零售業；F215010 首飾及貴金屬零售業；F115010 首飾及貴金屬批發業,臺北市,變更,11508
00040739,新鈜勝營造股份有限公司,臺北市中正區信義路2段33號7樓之2,曾世鈜,3600000,113/10/14,115/08/17,特殊補正,E101011 綜合營造業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；F401010 國際貿易業；F111090 建材批發業；F211010 建材零售業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；EZ05010 儀器、儀表安裝工程業；F107010 漆料、塗料批發業,臺北市,變更,11508
00041293,和邦興業股份有限公司,臺北市中山區民權東路2段71巷23號1樓,周亭妤,150000,114/01/24,115/08/05,增資(資本總額),F102030 菸酒批發業；F203020 菸酒零售業；F203010 食品什貨、飲料零售業；F501030 飲料店業；F102170 食品什貨批發業；C110010 飲料製造業；F102040 飲料批發業；I101090 食品顧問業；F102180 酒精批發業；F203030 酒精零售業,臺北市,變更,11508
00042568,司司股份有限公司,臺北市信義區基隆路1段141號13樓之9,司惟之,70000,113/08/20,115/08/18,特殊補正,H201010 一般投資業；H202010 創業投資業；H204010 私募股權投資業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,變更,11508
00042933,勳華有限公司,臺北市松山區南京東路5段188號6樓之5,WUTHICHAI PIPATMANOMAI,500000,113/12/19,115/08/05,特殊補正,A102020 農產品整理業；A102060 糧商業；A102080 園藝服務業；CH01040 玩具製造業；F101050 水產品批發業；F101070 漁具批發業；F101100 花卉批發業；F101120 觀賞魚批發業；F101130 蔬果批發業；F101980 其他動物批發業,臺北市,變更,11508
00045158,永昇農林業股份有限公司,臺北市中正區忠孝東路1段152號10樓之1,高泳昇,49500000,113/12/09,115/08/24,特殊補正,A201010 造林業；A202040 伐木業；A101050 花卉栽培業；A102050 作物栽培服務業；A102080 園藝服務業；F101990 其他農、畜、水產品批發業；I504010 花藝設計業；I599990 其他設計業；IZ12010 人力派遣業；J101010 建築物清潔服務業,臺北市,變更,11508
00046142,沃森創造有限公司,臺北市內湖區文德路66巷32弄11號,吳俊彥,1500000,113/10/09,115/08/25,特殊補正,I103060 管理顧問業；I401010 一般廣告服務業；I401020 廣告傳單分送業；I501010 產品設計業；I503010 景觀、室內設計業；IZ12010 人力派遣業；J401010 電影片製作業；J404010 動畫影片製作業；J601010 藝文服務業；J602010 演藝活動業,臺北市,變更,11508
00047439,宏生貴有限公司,臺北市信義區光復南路547號3樓之4,李宜芳,100000,113/12/18,115/08/17,特殊補正,E801010 室內裝潢業；F105050 家具、寢具、廚房器具、裝設品批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F401010 國際貿易業；I103060 管理顧問業；I503010 景觀設計業；I599990 其他設計業；I401010 一般廣告服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,變更,11508
00048090,智富生醫科技股份有限公司,臺北市信義區基隆路1段420號11樓,黃威博,4750000,114/02/21,115/08/12,增資(資本總額),C802060 動物用藥製造業；CC01070 無線通信機械器材製造業；CC01080 電子零組件製造業；CE01010 一般儀器製造業；F106060 寵物食品及其用品批發業；F107070 動物用藥品批發業；F113070 電信器材批發業；F118010 資訊軟體批發業；F119010 電子材料批發業；F206050 寵物食品及其用品零售業,臺北市,變更,11508
00048900,華舜管理顧問股份有限公司,臺北市內湖區瑞光路168號7樓之2,姚舜晏,1000000,114/01/20,115/08/28,特殊補正,I102010 一般投資顧問業；I103060 管理顧問業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；HZ02010 金融機構金錢債權收買業務；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,變更,11508
00055134,優答台灣股份有限公司,臺北市松山區南京東路5段188號6樓之3,郭姿吟,60500000,113/09/25,115/08/21,特殊補正,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I199990 其他顧問服務業；IZ13010 網路認證服務業；IZ09010 管理系統驗證業；F601010 智慧財產權業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,變更,11508
00064794,百變全球餐飲股份有限公司,臺北市松山區八德路4段123號7樓,謝采蓁,5000000,114/02/10,115/08/28,增資(資本總額),F101130 蔬果批發業；F102170 食品什貨批發業；F201010 農產品零售業；F201030 水產品零售業；F203010 食品什貨、飲料零售業；F206020 日常用品零售業；F218010 資訊軟體零售業；F399040 無店面零售業；F501030 飲料店業；F501060 餐館業,臺北市,變更,11508
00064859,哲躍投資有限公司,臺北市松山區健康路156號12樓,甘哲瑋,100000,113/11/08,115/08/18,改推董事/董事長,H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,變更,11508
